Post_ID,Platform_ID,Platform,Post_Type,Post_Content,Post_Timestamp,Date,Weekday_Type,Time,Time_Period,Sentiment,Campaign_ID,Campaign_Key,Influencer_ID,Influencer_Key
98d71824-6be3-49e0-9f3e-1858c500d07e,1,Instagram,Video,Art head bank technology show particular test.,2022-02-26 18:40:15,2022-02-26,Weekend,18:40:15,Evening,Positive,092086c6-c4dd-4f7e-827e-589288810087,8391,,
91ef1985-b252-4d1f-91ca-a4aef4f52f99,2,Facebook,Link,Election quality sometimes set.,2023-12-02 09:17:29,2023-12-02,Weekend,09:17:29,Morning,Neutral,4c4004b6-24b1-43fe-9461-0649d181de1c,8392,,
0e0494be-a64f-460e-a0e4-bb9eaf1b8653,2,Facebook,Video,Wear book exactly body.,2021-08-01 12:33:51,2021-08-01,Weekend,12:33:51,Afternoon,Negative,,,,
7dc792eb-6e89-423d-83ab-0e8bf8baa4f1,1,Instagram,Link,Rather wear scientist per upon against.,2023-02-06 22:47:57,2023-02-06,Weekday,22:47:57,Night,Negative,,,,
f1387799-38e5-446d-afb4-49f03ec169c3,2,Facebook,Link,Voice phone group enjoy building professional.,2022-04-26 07:40:12,2022-04-26,Weekday,07:40:12,Morning,Neutral,,,,
19fe3a95-7b7b-4053-89be-afbe69e67c67,1,Instagram,Link,Increase smile indeed question.,2021-12-06 01:41:20,2021-12-06,Weekday,01:41:20,Night,,,,,
d4eaf499-c1ed-4449-921d-cc5aecd3d6da,2,Facebook,Video,Explain dark table begin whose bad cell.,2023-02-04 06:40:15,2023-02-04,Weekend,06:40:15,Morning,Neutral,,,,
4b2e8de6-8c6e-4e1d-9cc5-78d217bd5428,4,LinkedIn,Link,List process decision establish many.,2022-04-27 16:38:48,2022-04-27,Weekday,16:38:48,Afternoon,Positive,,,,
2839d062-89ff-4504-bb0a-f9f296d476c8,1,Instagram,Video,Clearly direction front.,2021-04-04 21:54:40,2021-04-04,Weekend,21:54:40,Evening,,47dd9ad9-cc49-4775-a9aa-a6619ca669f3,8393,,
8d535a5f-075a-4ba2-a40f-73a5af2fdb33,3,Twitter,Link,Involve difference response daughter want actually.,2021-03-24 13:03:36,2021-03-24,Weekday,13:03:36,Afternoon,,da0430cc-8a32-4072-aaeb-b15b7e59f014,8394,,
9b130694-c88e-45cc-b6bf-6fecb5c7243f,3,Twitter,Link,Wife store laugh whatever blue let two point.,2022-08-14 21:57:11,2022-08-14,Weekend,21:57:11,Evening,Negative,,,7cc09fc9-df00-4bdb-ac6e-cf5b7704a98d,4190
59a7e458-991e-44ba-8b8f-c429a073592d,1,Instagram,Link,Gas upon safe seven.,2022-09-24 22:49:57,2022-09-24,Weekend,22:49:57,Night,Neutral,,,,
349f4f11-7e0e-4439-af77-b6f15fada5ba,4,LinkedIn,Link,Financial maintain easy free sign late plan different.,2024-02-25 09:48:26,2024-02-25,Weekend,09:48:26,Morning,,,,,
3a97e346-896b-41d8-b182-cb823142757e,3,Twitter,Video,Product include agreement nation start enough ahead.,2023-06-11 20:22:06,2023-06-11,Weekend,20:22:06,Evening,Positive,,,,
64ba2877-4d70-4ba9-bd94-7b934528d79f,4,LinkedIn,Video,Tv away others worry seat through several.,2022-03-01 02:05:28,2022-03-01,Weekday,02:05:28,Night,,,,,
0b21b336-10f9-4a2d-b231-9a45f7aded25,2,Facebook,Video,As peace total relate.,2021-11-07 16:53:40,2021-11-07,Weekend,16:53:40,Afternoon,Neutral,,,,
f1396859-3302-4ee6-a0b0-66133bfa5ded,1,Instagram,Video,Approach Democrat student purpose people.,2023-07-21 23:17:46,2023-07-21,Weekday,23:17:46,Night,Negative,,,,
c5d5d040-df27-41d3-9567-d90baf96ebc4,1,Instagram,Video,Store everybody test head agency home.,2022-12-11 00:36:46,2022-12-11,Weekend,00:36:46,Night,Negative,,,21873e49-7465-42ab-8ddf-30db652a0232,4191
280afc4c-8f9a-4023-815d-44b88ae360e2,2,Facebook,Video,Thought people whole newspaper term candidate end.,2023-04-25 08:53:50,2023-04-25,Weekday,08:53:50,Morning,,,,,
8da9b449-3470-4495-921c-692e42462d07,4,LinkedIn,Link,Green strategy enjoy describe.,2024-01-24 20:53:03,2024-01-24,Weekday,20:53:03,Evening,Neutral,3dc2dc2d-bacb-4743-9ec1-1e58bd013b3e,8395,d2a55497-56af-4465-85be-996e6f4a849c,4192
5b5b4dde-4860-47b0-90e5-ec7b7d5fc592,4,LinkedIn,Video,Couple still time plan sign detail.,2021-11-17 05:41:20,2021-11-17,Weekday,05:41:20,Night,,3758de20-8846-4844-a660-e121fbfd5f22,8396,,
c2b04385-d6f3-42ad-a348-6d35d1df263f,1,Instagram,Image,Stand family win.,2021-10-11 15:45:07,2021-10-11,Weekday,15:45:07,Afternoon,,,,,
21cabe59-6d72-4503-8c1c-2dd62cdc1b06,1,Instagram,Video,Fly herself argue expect.,2022-03-23 00:01:38,2022-03-23,Weekday,00:01:38,Night,,,,,
5e2c4853-def1-4026-a55d-b05c1cb7ac7c,1,Instagram,Video,Service paper ground attention.,2021-05-16 12:25:55,2021-05-16,Weekend,12:25:55,Afternoon,Neutral,76886e1a-46d2-47e0-9888-a0a6e656239c,8397,,
b1aeeda9-453a-437d-8d4a-5dbfa3f5dcc1,4,LinkedIn,Video,Need compare bring though.,2021-07-13 10:46:19,2021-07-13,Weekday,10:46:19,Morning,,610aa6df-723b-4b7c-b4da-e0b742fac8c4,8398,,
3c3a8861-85e3-41f2-a319-6b77ebe81592,3,Twitter,Video,Not whether whether.,2023-03-23 09:41:13,2023-03-23,Weekday,09:41:13,Morning,Negative,,,,
af4f5846-d96f-4dbc-b7f4-14474eaf782f,2,Facebook,Video,Fear organization his allow condition team.,2023-10-07 10:50:24,2023-10-07,Weekend,10:50:24,Morning,Neutral,,,,
6c6a6aaf-fa7f-46d1-be6a-f25e975fe395,4,LinkedIn,Link,Must process kind into imagine free.,2022-12-29 04:07:45,2022-12-29,Weekday,04:07:45,Night,,,,,
d0f64128-08e5-4fd5-bdfd-8954d0d9c427,1,Instagram,Video,Both notice the me.,2022-12-14 21:32:11,2022-12-14,Weekday,21:32:11,Evening,,,,dc980aa3-4e5f-4b5b-b60a-acdc76637eca,4193
d39525cd-9d56-4051-be9b-2a3b6efb7add,4,LinkedIn,Video,Thing song suggest ten board analysis call strong.,2023-01-19 13:26:11,2023-01-19,Weekday,13:26:11,Afternoon,Positive,,,,
befb0811-79f9-407b-8b10-d6435a90d6a5,4,LinkedIn,Image,Girl three science.,2023-06-21 12:26:20,2023-06-21,Weekday,12:26:20,Afternoon,Negative,,,,
e4de7417-8465-42de-acba-c55bc71f47b9,3,Twitter,Video,Painting knowledge ever sound beat few stand.,2023-11-16 06:11:12,2023-11-16,Weekday,06:11:12,Morning,Positive,,,,
398d3d92-47a2-46f2-9370-79f539c476dd,2,Facebook,Video,Police behind him want.,2023-04-28 15:00:35,2023-04-28,Weekday,15:00:35,Afternoon,Negative,,,,
6d41b505-e97f-4567-8e6a-784e92892b27,3,Twitter,Image,Sense outside case similar heavy style management.,2023-09-18 03:41:40,2023-09-18,Weekday,03:41:40,Night,,82a4a510-56a1-46de-95f3-b0a9ecb7894f,8399,2cd96d38-1b78-4a79-843a-85939969f4d4,4194
47d106b6-9914-44f5-b36d-44b87ba33f8e,3,Twitter,Image,Pay wife century different create owner.,2022-01-03 16:26:52,2022-01-03,Weekday,16:26:52,Afternoon,Positive,,,,
bf6df4fa-a674-4e85-9634-8cb22eda43af,3,Twitter,Link,Outside floor people these.,2023-07-08 14:43:14,2023-07-08,Weekend,14:43:14,Afternoon,,,,,
9f13d01c-c3f1-464d-9513-f5c69e3c09f9,3,Twitter,Image,Home account also he evidence section.,2022-07-02 01:37:05,2022-07-02,Weekend,01:37:05,Night,Neutral,941a1670-31df-4235-a36d-e15f9e1892c3,8400,,
f2b77860-5551-44e4-9ee1-c215c986282d,2,Facebook,Video,Television girl become.,2024-02-10 00:23:21,2024-02-10,Weekend,00:23:21,Night,Negative,58778cbe-e53f-4b66-9cf6-ac1729c8566e,8401,cb05f3ef-57e5-4e9b-9090-98709837079f,4195
62d548bb-eb33-4874-94f5-4c5927ee2c85,3,Twitter,Link,Capital party seat floor same market security.,2023-08-23 09:12:22,2023-08-23,Weekday,09:12:22,Morning,,,,,
e09f9d39-99a5-47bb-84a4-14e242b6cdd8,1,Instagram,Image,Feel that blue church paper away.,2022-06-14 15:14:21,2022-06-14,Weekday,15:14:21,Afternoon,,b2e70334-84b0-4956-ba4d-801fe9c2f9c5,8402,,
51330179-8454-4799-86b6-b02e83c06112,3,Twitter,Link,Need a pressure clear.,2021-12-12 18:26:12,2021-12-12,Weekend,18:26:12,Evening,Negative,,,,
c0d4d4e3-2584-4721-8678-ed94640e960b,2,Facebook,Video,Good support where reveal key strong sense owner.,2022-11-10 21:36:35,2022-11-10,Weekday,21:36:35,Evening,,,,,
fa9f0287-b1cc-4ddd-a2c5-86adee13042e,2,Facebook,Image,Third entire health point free during idea full.,2023-01-02 00:23:43,2023-01-02,Weekday,00:23:43,Night,,,,,
fbd6aac8-eeb7-4cc6-9cdf-72da4cb36226,1,Instagram,Image,Short thousand nature course.,2022-09-04 01:35:06,2022-09-04,Weekend,01:35:06,Night,Neutral,bcd2c8ac-e5e7-4150-bd20-8d7a206a33ba,8403,,
cc1d715d-1059-4218-9e66-54a9f47b0eb2,1,Instagram,Image,Team area own maintain could see.,2023-06-30 22:18:44,2023-06-30,Weekday,22:18:44,Night,,,,,
3a0d39a9-f901-48ee-ba33-e6f29f56195f,2,Facebook,Video,Land play author dog better.,2022-05-08 16:27:44,2022-05-08,Weekend,16:27:44,Afternoon,,,,,
542e6abb-9216-4e8a-9848-7738d42b2839,4,LinkedIn,Image,Network back tax ok news.,2021-04-14 20:01:21,2021-04-14,Weekday,20:01:21,Evening,Negative,,,,
ffd8d94a-a2bb-44ae-9fde-b3fe0e025295,2,Facebook,Link,Draw set yard.,2021-05-03 15:50:44,2021-05-03,Weekday,15:50:44,Afternoon,Positive,,,,
37f17005-be36-43ba-88db-b5278c937693,2,Facebook,Video,Necessary plant speech write approach those.,2023-02-16 12:36:34,2023-02-16,Weekday,12:36:34,Afternoon,Negative,,,,
3a650f6f-16d3-44fa-a8fd-215a7d911cf8,3,Twitter,Link,Value pay wind discover.,2021-12-18 19:04:22,2021-12-18,Weekend,19:04:22,Evening,,,,,
ef7f3cef-e82a-430f-9cf7-ad0384d99054,2,Facebook,Link,Ball also attention perhaps mean.,2022-11-07 06:34:30,2022-11-07,Weekday,06:34:30,Morning,,,,e1f14618-2976-4ca0-89da-27bd92173609,4196
a09791f5-b31c-4842-bf6b-1e00ebd76abe,4,LinkedIn,Image,Common game worker skin best say six.,2022-06-24 00:34:10,2022-06-24,Weekday,00:34:10,Night,,,,,
8964447e-aaa4-421d-8d74-b66c93178491,4,LinkedIn,Link,For successful discuss five vote window generation.,2024-02-28 13:29:20,2024-02-28,Weekday,13:29:20,Afternoon,Neutral,48202817-5614-495c-856d-9b39fc818099,8404,,
b8908963-90e4-42d1-8c3e-47581adb8081,2,Facebook,Video,Administration send different act.,2022-05-17 13:11:06,2022-05-17,Weekday,13:11:06,Afternoon,Neutral,3eed63b7-a837-4155-81b5-956151a35380,8405,,
7ba07998-d765-46cf-90c1-fa59985539bf,2,Facebook,Link,Let must watch because common anyone.,2022-11-11 23:40:59,2022-11-11,Weekday,23:40:59,Night,,,,,
34fa287b-aad0-45b7-aabb-13b58fda031d,1,Instagram,Image,Material management discussion thank myself seek special.,2021-04-16 02:40:33,2021-04-16,Weekday,02:40:33,Night,Negative,,,,
59dc4e20-4e69-417e-8532-5308390146ac,2,Facebook,Link,Effort hear discuss consumer.,2022-06-11 22:33:42,2022-06-11,Weekend,22:33:42,Night,Neutral,112ce8b4-d72e-4210-8285-aec3c1059dbb,8406,c15a6823-00f6-45b0-a272-75b0e11b54d8,4197
662bd586-fb04-4363-ae09-8e3c24e7c301,2,Facebook,Video,Fight fine worry difficult happen second statement morning.,2023-02-09 17:35:43,2023-02-09,Weekday,17:35:43,Afternoon,,,,,
d7734fdf-6cc0-4825-bcf0-812aec9f4388,1,Instagram,Link,Or partner rather six also so.,2021-03-26 03:59:19,2021-03-26,Weekday,03:59:19,Night,Positive,,,,
2997e4aa-f4cc-4f81-b39b-e1d1e741f216,4,LinkedIn,Image,Heavy might thousand.,2022-11-15 23:40:41,2022-11-15,Weekday,23:40:41,Night,,,,,
91062cc4-42ab-45e4-868c-ce0c7f29e34e,3,Twitter,Image,Pressure media blue coach focus.,2023-02-11 07:44:35,2023-02-11,Weekend,07:44:35,Morning,,,,,
8f885d8f-e72f-4036-b9d5-76abff27d5b0,4,LinkedIn,Video,Three fire difference sister you lawyer.,2023-06-15 01:42:16,2023-06-15,Weekday,01:42:16,Night,Negative,,,,
d32878a0-28a6-48a1-855a-52888195ab3a,3,Twitter,Video,Evening eight score than create data professor.,2023-03-08 13:22:31,2023-03-08,Weekday,13:22:31,Afternoon,,,,3b6c4ff0-605a-4094-a50a-c4560ec3ffa0,4198
e981c3e6-6472-44c4-a0c4-7c3afe36ff6e,1,Instagram,Video,Quality true moment single.,2021-08-23 05:31:13,2021-08-23,Weekday,05:31:13,Night,,,,,
eba4fea7-70a1-41d6-934f-dc7e5c87b7f1,3,Twitter,Video,Success science officer discussion save nothing.,2022-09-19 23:27:08,2022-09-19,Weekday,23:27:08,Night,Negative,,,,
bfe1ae5f-9342-49cf-9efb-7118d0d47d5e,2,Facebook,Image,Population case agreement soon resource less family.,2022-11-25 20:55:30,2022-11-25,Weekday,20:55:30,Evening,Neutral,528947bf-3640-432f-83eb-0099ec361266,8407,,
050efec2-1295-4b3b-bfa6-b6d25cde6fca,1,Instagram,Image,Remember cup blood position speak whom.,2023-08-26 12:45:29,2023-08-26,Weekend,12:45:29,Afternoon,,,,,
34a7e4c8-9935-4a4e-807b-5c42f039d7e8,3,Twitter,Link,Charge base executive full claim.,2022-11-21 04:01:17,2022-11-21,Weekday,04:01:17,Night,Neutral,,,,
0eff3415-4d11-4ff2-b84d-f2d0885b5348,2,Facebook,Link,Agency condition them late law friend power.,2021-10-11 12:40:18,2021-10-11,Weekday,12:40:18,Afternoon,,,,,
f12893fb-c76f-4234-bc0c-705b6a828071,4,LinkedIn,Image,Democratic form company hard happen next.,2021-03-28 13:34:39,2021-03-28,Weekend,13:34:39,Afternoon,Neutral,,,,
bc05d3b7-a28c-4ed6-8475-201df1f14cd8,2,Facebook,Image,Against fill effort generation strong year onto.,2023-09-14 03:56:12,2023-09-14,Weekday,03:56:12,Night,Positive,,,,
1afff6e9-8d58-4051-9065-b960fa41ac40,3,Twitter,Image,Technology own late image poor.,2023-05-24 12:31:59,2023-05-24,Weekday,12:31:59,Afternoon,Positive,,,,
b4af37c0-5ed3-4c8b-9c2b-10ee0a768b7d,1,Instagram,Image,Wrong reveal nearly respond mention.,2022-04-11 03:08:33,2022-04-11,Weekday,03:08:33,Night,Neutral,,,,
bfcc8786-1297-4de8-824c-c53f0b6ffd69,4,LinkedIn,Video,System expert at magazine property.,2022-06-03 02:46:25,2022-06-03,Weekday,02:46:25,Night,,,,,
e2ee8b10-7086-43ca-b50e-f2e58672fe48,3,Twitter,Video,Wall adult professor rock player.,2021-11-05 03:55:34,2021-11-05,Weekday,03:55:34,Night,Positive,,,,
4e84a68f-d96b-432e-9652-34c89d229bd9,3,Twitter,Image,Dinner power million eight wait senior change of.,2021-05-23 19:51:25,2021-05-23,Weekend,19:51:25,Evening,Negative,,,,
1334cb67-5334-4463-baad-62f331bddded,3,Twitter,Link,Expect imagine arm.,2021-05-21 18:51:40,2021-05-21,Weekday,18:51:40,Evening,,,,a1b64f20-1294-485e-ab50-ae692404875d,4199
5fe1c275-7da5-4a6d-b077-6fcde0796e98,2,Facebook,Video,Such weight law at artist.,2023-09-12 06:21:03,2023-09-12,Weekday,06:21:03,Morning,,,,,
7fbd1776-f669-4142-bdb0-67db068c7c92,4,LinkedIn,Image,Believe fact north.,2022-05-11 09:15:22,2022-05-11,Weekday,09:15:22,Morning,,c356f75a-ad55-4bb2-8c7c-1fdc60f3dfa9,8408,,
b40538cf-ddea-423f-a20b-c17688cd1d1b,3,Twitter,Image,Fear take stage various total kitchen institution.,2021-09-26 10:59:16,2021-09-26,Weekend,10:59:16,Morning,,,,,
89cfb74a-d6f8-4974-b08a-db4c64834342,4,LinkedIn,Link,Level thus level become might receive budget.,2021-09-04 06:29:01,2021-09-04,Weekend,06:29:01,Morning,,,,0c759478-2960-4578-87a8-986355e190a5,4200
13dc5458-fe7c-4dbb-af40-a68508236c97,4,LinkedIn,Link,Treat become chance low.,2022-09-11 09:54:58,2022-09-11,Weekend,09:54:58,Morning,Positive,272ce9b6-c964-4e30-b72c-7ce9eb0b8431,8409,,
85f2e3c9-e324-49d5-955c-03bef28341c4,4,LinkedIn,Image,Program law off may sea story Republican fast.,2023-05-24 17:17:59,2023-05-24,Weekday,17:17:59,Afternoon,,,,,
ddd357f8-646b-4284-8386-07cc580c78c4,2,Facebook,Link,Example current run keep no.,2021-08-22 02:11:07,2021-08-22,Weekend,02:11:07,Night,Neutral,,,,
31ed6e23-034b-492b-850b-c893f89432ef,2,Facebook,Link,According visit investment physical try.,2022-07-01 07:56:15,2022-07-01,Weekday,07:56:15,Morning,,,,,
9bebbac7-a14d-471e-a5fb-e1d594127b1f,1,Instagram,Link,My help also type.,2021-05-26 08:59:56,2021-05-26,Weekday,08:59:56,Morning,Negative,47862779-01fc-46f0-92c3-b9fc9cb4c66c,8410,,
c7538b59-99f7-4e37-9716-c73f1c0da603,2,Facebook,Link,Whose gas southern least.,2023-05-21 22:08:59,2023-05-21,Weekend,22:08:59,Night,Negative,,,,
1c7ea8c3-3b78-4fe4-8b5b-4e0f1bc5e7ee,1,Instagram,Image,Republican carry threat technology see foot pay.,2022-12-13 01:40:22,2022-12-13,Weekday,01:40:22,Night,,,,,
40330e03-0bac-4c49-b673-9a85bcdc2d19,2,Facebook,Link,President miss see herself.,2024-01-26 14:29:35,2024-01-26,Weekday,14:29:35,Afternoon,,4a9e3c92-19fc-49b8-bc56-b1123b1d7b3d,8411,6dcd4508-841f-4ac2-ba45-92053e206ef2,4201
06fbed0f-804a-435b-80cd-17250ee9cad9,2,Facebook,Video,Movement gas pick arrive TV.,2023-09-30 02:23:25,2023-09-30,Weekend,02:23:25,Night,Positive,,,,
88dfd121-00cc-4d1f-abde-01e68669c399,1,Instagram,Image,Later street establish create television various build.,2021-03-24 16:54:12,2021-03-24,Weekday,16:54:12,Afternoon,,,,,
42f13fa2-14f0-4e47-9d7f-e346290d6811,3,Twitter,Image,To food general can amount few.,2022-01-10 14:43:19,2022-01-10,Weekday,14:43:19,Afternoon,Positive,,,,
6b5be3ff-612f-4b06-b350-820b5db90140,4,LinkedIn,Video,End store travel design drive hear.,2023-11-16 21:10:41,2023-11-16,Weekday,21:10:41,Evening,,,,,
a3e3cef2-f742-4a63-ba1d-fd9536db8bf3,1,Instagram,Image,Adult too news ago above station.,2022-02-28 03:27:02,2022-02-28,Weekday,03:27:02,Night,Negative,,,,
fa6cd964-a62a-4618-9541-53ee6139d7f9,3,Twitter,Link,Bad population thing six special.,2022-10-01 13:00:06,2022-10-01,Weekend,13:00:06,Afternoon,,,,ea15e03c-bb66-4ac2-b9b9-6d5dd1021ed6,4202
ce79b671-19ca-47b2-b996-34cfde158671,2,Facebook,Image,Approach within bar during.,2022-07-28 05:59:05,2022-07-28,Weekday,05:59:05,Night,Neutral,,,,
ab549191-475c-4d18-bf3a-7bf013bcc59a,4,LinkedIn,Video,Part hundred fund information military.,2022-11-12 01:43:38,2022-11-12,Weekend,01:43:38,Night,,19618230-c429-47f2-adce-2ab9bfa21bd7,8412,,
dc9287b0-8693-4eae-8762-111757caae92,4,LinkedIn,Link,Do nearly remember prepare scene sound plan.,2021-10-31 11:45:53,2021-10-31,Weekend,11:45:53,Morning,,,,,
9767c007-2446-4355-8740-9c094d5762c4,3,Twitter,Image,Others entire by on financial indeed behavior.,2022-05-20 06:04:57,2022-05-20,Weekday,06:04:57,Morning,,,,,
3d264ca0-c7bc-464c-9d9b-a8b888faea2f,4,LinkedIn,Image,Certain rich pay word serious.,2021-04-11 17:26:56,2021-04-11,Weekend,17:26:56,Afternoon,,,,,
b8fce90b-6c3b-4362-b042-f35963cda379,1,Instagram,Link,Low lead lot.,2021-08-17 20:41:36,2021-08-17,Weekday,20:41:36,Evening,,,,,
2c176f12-55b2-4d14-bd71-51ee58d1fea9,1,Instagram,Video,Music four I rock impact.,2023-01-08 05:56:06,2023-01-08,Weekend,05:56:06,Night,Neutral,,,,
fbee6449-25f0-432b-8760-8f12122719a2,3,Twitter,Link,Election international draw chair.,2023-06-11 14:10:44,2023-06-11,Weekend,14:10:44,Afternoon,Negative,,,,
1c754bc8-dd6f-45fd-be7f-ca8d7e0ecfd0,4,LinkedIn,Video,Design by wide take.,2023-11-09 15:15:00,2023-11-09,Weekday,15:15:00,Afternoon,,,,,
cb0c6735-5599-4e64-b116-96b9189161f7,3,Twitter,Image,Who white knowledge land production brother between.,2022-02-05 00:18:19,2022-02-05,Weekend,00:18:19,Night,Positive,,,3d7080af-aacc-4aaa-abd8-8002773b613c,4203
32557ba7-8653-4275-82d4-e052106bab61,2,Facebook,Image,East yes bag keep police.,2023-05-11 14:50:50,2023-05-11,Weekday,14:50:50,Afternoon,Neutral,,,,
42b4cf2a-4326-43a5-a19b-91547222c3bb,1,Instagram,Video,Very exactly short a.,2022-06-26 17:07:10,2022-06-26,Weekend,17:07:10,Afternoon,Neutral,b52c39b5-21f8-4cdf-81d8-d74a59567f7c,8413,e6b6ffc6-b145-4f88-b8dd-b74a46ded090,4204
1533e109-dff1-41b9-b7eb-52e5219f8577,1,Instagram,Link,Reveal drive keep writer later.,2023-03-09 01:33:06,2023-03-09,Weekday,01:33:06,Night,,,,,
a54a1780-d7cc-4a0d-a225-ef9444469b0d,4,LinkedIn,Video,Can exist tell reach.,2023-11-22 13:45:41,2023-11-22,Weekday,13:45:41,Afternoon,,,,,
bcb72cb5-da9e-4a15-a97e-d59ccd4321d8,4,LinkedIn,Video,Success true see probably read attack occur.,2022-11-04 18:27:31,2022-11-04,Weekday,18:27:31,Evening,Positive,,,,
a5a88253-e646-4477-9f6e-f9611f6f0c64,2,Facebook,Link,Money born moment.,2022-10-24 20:46:20,2022-10-24,Weekday,20:46:20,Evening,,,,,
61bee5a3-b52c-43db-bfb8-8dd32427e0d5,4,LinkedIn,Link,Environment focus care customer happen place small.,2021-03-31 12:05:17,2021-03-31,Weekday,12:05:17,Afternoon,,,,,
75dee2ff-5789-47df-9c6f-01958f4bad30,1,Instagram,Image,Shake over wonder away time if.,2021-11-04 13:38:53,2021-11-04,Weekday,13:38:53,Afternoon,,2a15412a-c25a-4f30-9f96-4db2bbcc1901,8414,,
d5db1a23-7737-4a31-9123-af71f8302a13,3,Twitter,Link,Buy instead true heart represent low cause.,2023-02-23 14:06:29,2023-02-23,Weekday,14:06:29,Afternoon,Neutral,ed32b5de-77e9-40ef-8a23-40fe0f7a4e6e,8415,,
52f08830-001d-47ba-82b7-ad328bbc3768,1,Instagram,Image,Its would quite memory simply base.,2023-03-11 08:27:54,2023-03-11,Weekend,08:27:54,Morning,,,,,
b8c7e95f-0b77-41ae-8f65-0829c08792aa,2,Facebook,Link,Include himself later probably view.,2021-04-13 02:59:17,2021-04-13,Weekday,02:59:17,Night,Negative,5c9f4fd3-ec25-49bc-a37f-8ca436e594a9,8416,,
21123468-31d8-44c6-97bd-1ccd2ffec87e,2,Facebook,Image,Crime rather station especially book upon western.,2022-02-15 05:19:23,2022-02-15,Weekday,05:19:23,Night,,,,,
25fa4b13-c444-4d4d-a082-eb096b564458,4,LinkedIn,Video,Include develop information role.,2021-08-23 16:47:48,2021-08-23,Weekday,16:47:48,Afternoon,,a74d7345-ddba-4ec2-99fd-2c5bb9d5de1f,8417,,
7ba0e557-bfde-436e-931f-c1caa8bfe585,3,Twitter,Video,Thousand include would argue follow election.,2021-09-13 18:16:16,2021-09-13,Weekday,18:16:16,Evening,Negative,,,,
9720fb70-e5ff-4b77-8fd4-a8d85cbc8453,2,Facebook,Video,A option article everybody.,2021-10-20 13:31:54,2021-10-20,Weekday,13:31:54,Afternoon,,,,,
3c655852-5a07-4927-9781-9d5e9737cc79,2,Facebook,Video,Amount middle later sister.,2021-07-12 18:26:10,2021-07-12,Weekday,18:26:10,Evening,,,,,
25d09375-3a03-435e-ad9d-65a166fea56e,3,Twitter,Video,Military draw science he term.,2023-12-16 11:08:36,2023-12-16,Weekend,11:08:36,Morning,Positive,36a2d9fd-10f3-4c07-b118-7be9f300b70e,8418,,
d67c0b6f-b98a-4611-b722-2fbe19a85955,3,Twitter,Link,Ball become view friend time develop color consumer.,2023-02-12 13:35:01,2023-02-12,Weekend,13:35:01,Afternoon,,,,,
7e12397b-bf50-4e43-9387-9316cecc2924,2,Facebook,Link,Anything although successful.,2021-09-15 23:59:07,2021-09-15,Weekday,23:59:07,Night,,,,,
b280ca2d-386c-43ab-b061-925a46836b59,4,LinkedIn,Video,Senior response trip sound.,2021-09-08 02:17:15,2021-09-08,Weekday,02:17:15,Night,,,,,
7d88b3cd-191b-40d9-9d9d-177bad7e4575,2,Facebook,Video,Fall water risk result tax.,2022-12-20 14:37:32,2022-12-20,Weekday,14:37:32,Afternoon,,,,,
36f2ea6d-9176-4d9d-9756-db767d005460,2,Facebook,Link,Term lead against right value east around.,2022-11-03 17:57:23,2022-11-03,Weekday,17:57:23,Afternoon,,,,,
8f1800f2-e07e-43c4-a863-eb61bc603d6c,3,Twitter,Link,Thousand design grow treatment indicate around democratic.,2021-05-01 17:11:40,2021-05-01,Weekend,17:11:40,Afternoon,,,,,
e5a83985-15f2-469f-a241-49cde12c65c4,4,LinkedIn,Video,Better where summer contain indeed usually arm number.,2021-05-08 08:41:14,2021-05-08,Weekend,08:41:14,Morning,Negative,,,,
53d843d3-0722-4f43-b7b8-dff4953aea22,3,Twitter,Link,Series above rich than.,2022-10-25 05:21:21,2022-10-25,Weekday,05:21:21,Night,,,,,
fb331955-05c5-4dec-80f5-feb3c9065dcd,2,Facebook,Video,Serve sit line someone type become.,2024-01-05 07:48:06,2024-01-05,Weekday,07:48:06,Morning,Neutral,,,,
d806e2e0-e624-479c-a77d-0f76b374f860,4,LinkedIn,Video,Message sound reach able arm.,2021-07-17 13:36:11,2021-07-17,Weekend,13:36:11,Afternoon,,,,91c62135-452b-439c-bfd9-0a4de48e0d7e,4205
4d58b4bf-65b7-47d1-91a4-0b02bbb395ef,3,Twitter,Video,Show different owner campaign mouth security arm.,2023-09-26 22:55:46,2023-09-26,Weekday,22:55:46,Night,Positive,,,,
71fde919-7d97-4261-835f-9e3f92f8c14a,1,Instagram,Link,Really the southern public manage should.,2022-05-14 06:26:48,2022-05-14,Weekend,06:26:48,Morning,,,,,
caeaf0f4-70de-4ce4-83e0-e781ab5fdf9f,4,LinkedIn,Image,For her size itself image.,2021-07-23 15:15:24,2021-07-23,Weekday,15:15:24,Afternoon,Neutral,,,,
38b3cede-ca53-493b-b407-1ae2bd691811,2,Facebook,Video,From speech throw product when interest.,2023-06-22 18:47:18,2023-06-22,Weekday,18:47:18,Evening,Negative,,,,
c554c1ff-ebe3-4e26-8876-51c3a25f36ca,2,Facebook,Video,Yes it improve worker century not.,2022-12-23 11:48:57,2022-12-23,Weekday,11:48:57,Morning,Neutral,,,,
d90e100f-3037-4455-9105-4aac3d48cce0,4,LinkedIn,Image,Specific most decide stage pattern.,2021-09-18 06:45:41,2021-09-18,Weekend,06:45:41,Morning,Neutral,,,,
